ID	m/z	1790_NEG_D4	1789_NEG_D4	1788_NEG_D4	1787_NEG_C1	1786_NEG_C1	1785_NEG_C2	1784_NEG_D4	1783_NEG_D4	1782_NEG_D4	1781_NEG_C2	1780_NEG_unknown	1779_NEG_C2	1778_NEG_C2	1777_NEG_D4	1776_NEG_D4	1775_NEG_C1	1774_NEG_C2	1773_NEG_C2	1772_NEG_D4	1771_NEG_D4	1770_NEG_C1	1769_NEG_C2	1768_NEG_C2	1767_NEG_C1	1765_NEG_D3	1764_NEG_D4	1763_NEG_D4	1762_NEG_D4	1760_NEG_D4	1759_NEG_D4	1758_NEG_D4	1757_NEG_D4	1756_NEG_C1	1755_NEG_D4	1754_NEG_D3	1753_NEG_C1	1752_NEG_C1	1751_NEG_D3	1750_NEG_D4	1749_NEG_D4	1748_NEG_D4	1747_NEG_D4	1746_NEG_C1	1745_NEG_D4	1744_NEG_D4	1743_NEG_D4	1742_NEG_C1	1741_NEG_D4	1740_NEG_C2	1739_NEG_D4	1738_NEG_C1
1184	208.0978833	0	0	6949334.3	3565533.2	0	0	0	0	0	0	3850168.8	0	0	0	6563785.3	0	4180315.7	0	0	0	0	0	0	4904059.6	0	0	0	0	0	0	6577950	0	0	0	0	0	4425962.5	0	0	5361911.3	0	0	0	0	0	0	0	0	0	0	0
1194	208.9737424	40117863	101326070	110786720	254203960	130802760	142564480	618891010	34657139	59374434	31953597	36302399	36614359	35244098	39192034	120721190	92397176	33021164	30431588	64855134	48509208	20850661	25132509	38684371	36206178	54986236	157543410	26939565	36363212	43792642	41665508	148386370	59796951	86036462	43968747	17865645	54047271	41950180	44097232	49603548	62773716	40977805	92891846	49833555	26808974	459881930	47982987	49664839	76571568	85481963	302271290	42646396
1195	208.9761188	0	4860215.8	0	4791543.3	5167372.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4140198.5	0	0	3299203.2	0	0	0	0	0	0	0	0	0	0	0	0	5475557.2	0	0	0	4668751	0	0	0	0	0	0	0	0	0	4228349.5
1197	208.98502	0	0	0	7164989.4	0	0	9793543.9	0	0	0	0	0	0	0	0	0	0	0	0	33463072	0	0	0	0	0	0	0	0	0	0	0	10106847	0	0	0	0	0	0	0	0	0	0	0	0	7766223.9	0	107401550	0	0	0	0
1202	209.0125453	0	4303440.5	3941631.8	0	0	4374748.1	0	0	4393402.5	0	8809049.5	0	0	4440059.1	0	0	0	4139005	7740025.2	0	4392508.8	0	0	0	0	3940941	4297096.4	0	0	12426495	3770717.3	9369971.1	0	0	0	4469887.9	8322045.5	0	6506102	0	4509097.3	0	0	0	0	0	0	0	0	0	10034071
1206	209.0334439	0	0	4944206.3	5094621.7	4475953.2	6039785.5	3694343.8	0	0	4391230.7	4588647.9	7953660.6	5867048.7	9037960.7	4304209.6	3999707	3759184.7	6121354.6	0	0	4827977.6	5707585.5	0	3802920.4	0	5906394.9	7298135.4	0	0	4604366.5	3781740.4	0	0	0	0	0	5403083.5	0	0	4817662.2	0	0	0	0	0	0	0	0	0	0	0
1208	209.0431425	0	16546341	14600917	12462692	41803895	8103087.7	0	10013216	4437134.2	4560996.2	6913518.5	15296771	8158575	12640015	10204377	18634145	6113622.8	5873233	0	13759944	13522448	12370312	5871553.2	6842254.7	0	5259041.3	15240414	10492027	0	8211477.5	6119411.4	5510409	9036442.8	0	0	9858387.2	11593746	0	7032522.7	11688965	16718527	9823732.3	10885248	0	4026005.2	12987319	0	4323613.7	10121621	0	5132523.9
1209	209.0455513	8886678.6	16354599	19338711	13317350	10034425	5193457.2	8177327.8	10303393	23362192	0	8321392.2	5239204.1	8644464.5	7153424.7	19743578	7704098	16304152	5848658.5	14037648	11524170	12567185	6507209.1	11792515	20570256	0	7422818.9	22334944	8455164.6	0	13160855	21424501	12370059	20318492	12362008	13515106	16000341	23709716	14945023	25702924	18814215	10393665	13557494	9876225.8	0	9242614.8	9057464	0	6591455.3	8599958	0	15068078
1210	209.0488931	0	5389161.2	0	0	0	0	0	0	0	0	4980082.4	0	0	0	4155036.6	0	0	0	0	0	0	3705643.1	0	0	0	5972581	0	0	0	5071769.7	4995895.4	4927501.2	0	0	0	4001686.8	0	0	13945743	0	4386947.5	4397240.3	0	0	0	0	0	0	3821880	0	0
1212	209.0567708	115017890	99781934	154422490	20195181	16359296	24774840	9328823.2	155706280	91254679	41537260	43847800	12070155	18449272	37898264	221816670	10936489	165867810	23897242	36296344	174567250	41998360	86322960	18592266	77072024	129240120	38180906	82794728	61441540	21790009	32676383	253862530	130194960	60390436	103125280	169300460	27478364	133285400	130690310	465572880	190987790	94617033	192376570	91569801	0	96844286	128588740	152957310	52039143	34786845	0	23256245
1213	209.0585748	9123103.3	15477040	16726240	14186863	7984001.2	12561081	0	13022250	11960088	18856941	12113657	10710028	17310329	9117465.2	9094627.5	9404841.7	8042400.5	14571675	9814297.6	10389203	10071577	9933585.1	6703691.6	12479001	0	8496939.5	14541033	5624005.4	0	10515745	11514110	8344980.2	9349796.7	0	0	9075037	10010588	6209159.2	8303125.1	20283664	9011402.5	12348927	9476618.3	0	5648831.1	8392512.2	0	0	5926045.8	0	5893622.7
1215	209.0666804	114563240	113993010	44372709	48666740	65446022	68953279	47331646	35822511	65741725	36506354	187945090	38586129	48154238	72868382	87167849	42624174	34863910	102401440	134995100	66164569	50262558	47296278	90490641	28477854	75501631	114264110	78195951	62505483	135128900	140782120	59366020	144008730	21919018	68651301	69415410	76034146	87771682	56676620	42446875	35783190	60528080	66117380	43214480	31235530	42385412	31086789	37436295	32636397	34511907	24456059	125830590
1216	209.0679832	121262250	20098358	158921960	12168309	6441223.1	4657727.4	81203007	69822384	12958366	29322994	18921856	10548754	19552383	18965535	90508138	8704815.2	101094690	13674273	227970210	49871705	20440863	34845463	60477714	44963999	62113856	7548913.6	82051312	9225995.7	18835521	30772519	113711750	55919131	28547115	41683750	132770290	6605346.9	41806883	85233933	165946400	66912791	28967633	99184389	24304528	0	79343109	93392838	48452488	36445678	12575012	53559164	7230525.1
1219	209.081928	10256303	14019520	26358256	8637310.2	7592400	4089416.3	5314951.7	6173177	6554023.1	5033274.2	13774729	17130267	18708360	7081768.5	15451252	9258871.4	12515887	10614314	7264554	8889187.1	5720551.4	6471007.6	8398427.2	9675431.9	0	6935994.9	12669306	8847765.1	0	14121522	21034383	173545000	6357619.8	0	20480509	5112107.7	10757420	11392022	20976677	16681889	23274203	12528270	0	0	5746830.2	10033999	0	8309879.6	6922987.9	0	12284359
1220	209.0931773	14445750	5747463.3	12002040	4909957.8	4827255.4	4304911.4	0	0	0	0	6507025	0	9086607.3	0	13556732	4104286.1	6049398.1	4962417.8	7979569.9	0	0	0	7817506.8	8190127.2	0	0	14993922	0	0	9353657.6	15855511	13530029	3900027	0	0	0	10790452	9278621.8	13836973	11120169	5083875.6	10963222	0	0	0	0	0	8025215.1	4757170.7	14704268	3712398.7
1222	209.1183071	7822279	4231736.4	3750249.6	5510038.7	7042343.3	4357983.5	0	3969424.7	0	0	4439842.3	5007409.9	0	11253824	8428814.3	3637836.9	5284549.8	0	6545923.7	0	5995517.9	6321974.3	3958291.6	0	0	3530291.1	11748372	6430125.7	0	6343883.9	6381289.7	7718975.4	3624651.2	0	0	5674626.8	6076164.7	0	0	7700794.8	29221366	0	0	0	0	0	0	0	4067393.9	8354076.9	5784992.3
1223	209.1295467	0	0	3647153.4	0	0	0	0	0	0	0	3702186.2	0	0	0	0	0	3814652.9	0	0	0	0	0	4121723.2	0	0	0	0	0	0	0	0	0	0	14068685	0	0	3950412.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1226	209.9865582	0	0	0	19029233	0	3571481	36702640	0	0	0	0	0	0	0	6381071.8	3543099	0	0	0	0	0	0	0	0	0	4702756.2	0	0	0	0	4157297.1	0	6821259.4	0	0	0	3667039.1	0	0	0	0	0	0	0	25233000	0	0	4739621	0	0	0
1227	209.9900249	11471005	7161404.6	8199613.5	6078579	3807140.5	6249051.3	3628402.1	0	9897473.5	3905100.3	8445325.4	6945895.2	4803685.1	11793037	11942674	0	6264055.3	4072464.9	10903357	0	4539559.8	0	5726159	4894920.7	0	5881510.6	6853723.5	7971851.6	0	14021078	7541683.7	12623177	3564621.8	0	0	4801212.8	4530497.7	9215355	12572575	7866813.4	8809281.5	5287106.1	0	0	5202794.4	0	0	0	8458847.5	0	9299921.3
1228	210.0078011	9294249.3	0	0	3618431.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4296650	0	0	0	0	0	0	0	4353065	0	0	5339043.8	0	11209046	0	0	0	0	0	0	9070187.8	0	0	0	0	0	6050486.5	0	0	0	0	0	10605918
1230	210.0190135	27656497	71850962	30158227	18117640	16016120	31876911	0	0	26007317	10917022	35082019	22543994	7660409	34880161	14041129	5580015.3	29003659	18484261	92240722	15669250	11339387	10791416	13101092	3257692.7	21143810	41160891	16694706	13067680	28158422	26057964	13727178	69671135	3617953.5	99416979	22453200	15139280	59867318	49484175	72563380	9280083.4	14026392	5489046.8	0	0	18582654	0	30382641	5655035.9	72185970	30520319	97821799
1232	210.0264192	32911670	8945623	8240856.4	4052077	0	7521715.8	11930188	11320500	27497498	9140386.2	7107240	21628799	3624366.1	8392614.6	6782958	4275315.9	13607439	10212010	36315992	0	0	0	10691241	0	0	27012032	6056823.3	21890982	16552155	35615474	7018319.6	29688549	0	0	51721430	0	4561051.7	49820564	12400057	16316377	4628765.4	8662940	0	0	7655299.3	0	13314358	9513729.2	6222582.8	0	6172652.1
1233	210.0285385	59441976	36723160	30331290	35924239	28497151	60344629	8865677.1	7198325.7	24022812	18838051	42374441	36681601	12457344	49145000	29376048	23770357	50432913	21459500	64669529	28193801	41186433	45774718	13780138	11708323	31957770	41248962	20148153	44628647	33658845	82166004	15290705	87863526	14488488	26058649	42136280	38472919	68805821	52944790	38757051	14785755	0	12041758	11569558	0	22091141	0	34068536	13267843	66480248	14510598	87826542
1235	210.0384074	0	0	0	5991829.5	6648901.2	4512251.9	5857620.1	0	0	0	0	6631687.4	5820422.3	5144814.9	5732087.2	5528443.5	0	5762162.6	3965984.8	0	3683783.3	9585540.6	8913073.5	6286442.1	0	5130056.7	5818368.4	6324590.2	0	0	5700184.9	0	4850926.8	0	0	0	0	0	0	5881122.2	5836198.7	0	0	0	0	0	0	0	4185918.3	0	0
1236	210.0408	703236930	42089441	19269283	15441687	13295239	51442494	674638290	100508220	100108840	8087082.9	15421234	12714633	13654920	29492913	150948410	29118205	77850521	7006260.3	65194851	340396560	10575753	5571974.2	5405043.2	8599083.8	0	134008520	5426754.3	12287024	0	36355837	226723160	1522290900	15322288	27592353	64188641	7566559	21021382	194185120	156425920	128815330	8458920.5	21152934	0	0	88651917	16316219	448390210	5821707.3	6653055.9	0	24035703
1237	210.0441675	16311107	10774372	7235109.6	12612762	8763785.1	7175359.8	6235224	4933472.5	9364518.5	6355116.9	13092149	11323915	9074442.3	9739698.9	11256252	11150207	8771547.2	5458166.6	15684453	12544404	8039563.2	4743624.4	13332662	3543886	0	9673932.7	10072517	11515058	0	20447232	8690461.3	26963186	8711346.7	10773027	21266148	6273697.3	12192456	10670881	14726342	7085798.5	9575083.1	6626088.8	0	0	7398799.5	0	0	0	10192258	12031632	13664633
1238	210.0538431	0	7850602.8	8250668.8	6519520.6	3625359.6	5881414.4	0	6356679.2	5493501.2	7929778.8	5774588	8116241.8	6774289	4443513.6	6443971	4396101	7110689.6	9152573.4	0	0	5398865.5	6087118.8	4725628.5	7555636.8	0	0	12139980	6038521.2	0	6446727	5855332.8	4430201.5	7209017.3	0	0	4324391.8	5852943.3	0	0	6163245.8	5851378.6	5537583.6	0	0	4590102.2	0	0	0	0	0	0
1240	210.06509	0	0	5024373.1	0	0	0	4132646.7	0	0	0	0	4837081.2	3997464.7	0	3906731.6	4124268.1	0	5668901.3	5274804.7	0	0	0	3947972.5	3830684.5	0	0	0	0	0	4648303.9	3588557.4	0	0	0	0	5636527.4	0	0	0	3668022.5	0	0	0	0	0	0	0	3676380.5	0	0	0
1243	210.0771906	19451482	10657788	24370878	17771313	11629728	8068054.2	5902319.3	7671127.4	12344125	5299456.8	12182093	8849313.4	16348449	10613962	23206229	13638036	18704049	17654350	11252862	11946285	7398304.8	9985566.3	8031821.2	33715013	21188143	14250468	33166302	10969930	0	16781337	25338487	15017739	9772617.3	9468473.6	25861374	12381432	24315360	15768760	24870110	16435968	13601477	15836864	9428280	0	8889510.2	9288403.1	18698844	14788901	8073495.2	0	15137938
1245	210.0883984	12824546	54147588	15726022	12325817	25905447	12437598	5637879.2	6243807.2	11413957	9509447.6	13867349	18080425	14213801	56507602	13146333	21244443	35304377	17804630	38111110	11776437	17711528	11778726	14230613	20302413	30742328	57665260	39534055	32247506	15169288	49286434	15563391	29968660	8864593	58250177	19223815	15967999	32500456	57149376	24879334	9603336.1	21921741	5970824.3	10198976	0	8207277.9	0	19528036	18887597	17322398	24864559	77169818
1250	210.9650345	40109536	35628689	20897636	21113534	15737227	26547904	8357233.1	6052240.7	13992239	5972199.3	15498986	12581252	12524437	36532550	67144973	11740878	19240208	26952908	34028074	32293071	42921719	6588153.5	24692569	5679804.9	54398443	44612967	56005785	75638617	46775951	68910039	32230965	47399369	10114362	32942112	70812629	14482783	25149550	17737524	66405744	32553398	48750981	31907404	16447665	28035819	20077849	10106676	36187390	36198701	30528736	16520869	54644533
1255	210.9894	0	7334819.8	7809271.5	4067856.5	6204764	0	15285123	0	5219968.2	3687638.8	0	0	0	0	3873824.2	5118430.5	7321696.8	4205149.7	0	0	0	4097738.5	0	3576942.7	0	13298042	0	5711594.9	0	4583275.3	3812488.7	9792988.6	6752139.9	0	0	4953968.6	0	0	0	4089385.4	4122072.4	8723678.4	0	0	9939883	0	0	0	5419280.9	0	3605127.9
1257	211.0013255	26324475	31509165	20793473	20951002	23659941	21261786	10330252	5383083.4	20069065	6623518.4	34063878	25912094	18699184	25960801	31583530	14831206	19788073	10972902	48148038	72209643	21936912	19126291	16861044	14101976	27763720	31180674	32813751	26022772	30303914	40522229	21433682	75072998	16301397	29667898	29352436	16007033	38892937	24776782	34390924	14753491	40181154	12692071	13430860	0	16003892	10075981	143142680	10318920	16987641	0	50138961
1260	211.0223917	0	5014909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5957015	0	0	3735553.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5153433	0	0	0	0	0	0	0	0	0	0	0	5620615.2	0	8779233.7
1261	211.0248638	0	0	3616915.3	0	0	0	0	0	0	0	4292568	0	0	0	3585468.7	0	0	0	0	0	3962432.6	0	0	3356489	0	0	0	0	0	0	0	6074681.4	0	0	0	4242377.7	0	0	0	4651301.9	0	0	0	0	0	0	0	0	0	0	0
1262	211.0281833	33088527	31119042	24505494	18014702	9971895.9	19999213	10876832	8188927	34851036	13242768	64576027	21246513	28531139	16120437	27946047	20244856	17276732	46852858	27764060	31599360	9341474.8	11909286	35555465	4304299.2	24454430	24716950	40163532	18500488	19968191	41257995	18170984	43764732	11064040	19401293	30348810	15777164	21782429	15394402	52164000	21255913	37072312	20941692	0	0	10846023	11703520	27037999	7784924.1	30703371	0	33897830
1263	211.0336291	0	16004806	17723034	23471346	19137468	14526705	16962468	12844035	14188512	13082131	15998751	16348725	16527815	34583929	10965956	10354812	15466304	20283646	26233696	0	9742502.6	22673961	37601421	33709551	0	32120219	12172241	15644301	13548483	8723727.2	13794157	14842369	13548652	15506257	0	34159504	23786914	18559846	17683620	16141549	15746748	9735935.8	13467620	0	9083723.2	9249380	15254324	10438752	15187727	20338647	14852458
1264	211.0378719	7275670.5	4681544.8	8259101.6	12027765	0	4695220	4399527.3	17443846	5228515.3	0	5867746.2	4823415.6	6208650.2	0	7762375.2	6404158.6	3678978.9	7423105.4	0	0	3517577.5	4403180.5	11849360	6765042.3	0	5210653.7	6091092.1	6447503.7	0	0	7349680.2	7717124	4702127.1	0	0	0	6880420.7	0	0	11205104	6770111.9	4372803	0	0	0	0	0	5588451.3	5389777.7	0	0
1266	211.0472481	0	0	5330277	0	4490757.6	0	8591534.2	11921805	5192554.1	6234267.7	5970985.5	0	4746769	0	8473806.9	0	6751177.5	0	4571050.7	0	6576880.1	6364659	6447255	9060985.2	0	0	0	0	0	0	8671479.8	0	0	0	0	0	6710315.8	0	8696238.8	6683127.9	0	4658954.1	0	0	0	0	0	3894122.3	0	0	0
1267	211.0490968	0	8921041.5	6739622.4	7573885.6	3684743	7757052	5530031.6	6597774.4	5549931.5	7575772.9	5983338.9	7845567.5	10392018	6358788.1	6967376.3	4395526	8304714.8	11011722	7456684.2	0	7035697.3	4540596.3	7678744.4	8930042.6	0	5873638	4958109.2	0	0	4584795.8	5580345.3	5613645.2	6832247.2	0	0	5041627.1	0	0	0	9779065.4	0	0	0	0	0	0	0	0	0	0	4484726.7
1272	211.0611973	378797610	228313820	486542000	301137410	61619664	48628229	134907060	211976470	333464820	628650920	94000692	99672648	101816280	528096140	737217880	119345040	264320600	79666963	1346308700	209009950	73794874	142597180	83591330	142001160	548176440	173187500	214078180	133746590	96119000	328427560	675219590	836269080	281749890	253540960	262760490	110603680	856411060	351705720	2505365900	220466180	114794450	125332630	74529784	49326897	473523040	140732660	257754950	66221429	252182310	51754220	659092350
1274	211.06445	0	0	0	0	0	0	4027259.1	0	0	4455398.7	0	0	0	0	0	3671728.1	0	0	6204536.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4305592.9	0	6444476	0	0	0	0	0	0	0	0	0	0	0	0
1275	211.0724378	21244720	20622563	25323449	12503823	11990616	12155661	7340865	11274912	19662588	6948395.8	23974461	14674256	20717027	0	33064803	7511061.5	25626203	16245531	21608063	18734371	13820994	10954309	13472298	11428492	34176066	15368119	32765168	18030762	13802464	25406767	32397452	28647968	10267144	17475181	50283568	10712236	32113599	26251395	40776642	24784908	17182172	18351517	9287936.4	0	15455591	12708479	25280338	14664829	15113769	10851188	36459401
1276	211.074278	0	0	5055418.3	3529392.8	0	0	0	5271392.9	0	4777261	0	0	5090308.8	0	0	0	0	4127452.5	0	0	0	5323973.9	0	3084109	0	0	4067249.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3613706.5	0	0
1278	211.082344	0	0	0	24024855	8421598.8	25454868	44430024	0	0	0	0	0	0	0	26235755	3687324	0	0	4507014.7	0	0	0	0	4136851.1	0	13930687	0	4420465.5	0	5758710.9	11895060	6778024.2	5765071.3	0	0	0	0	0	0	0	0	6605220.8	0	0	22721903	0	0	8365892.7	3871503.9	25119739	8686992.7
1279	211.0836498	63038009	44345068	219849410	14146840	12061408	10967829	47530697	87092520	31427845	71456691	64040518	28986456	35228652	20062878	110849390	9721500.9	99680867	32232227	84814472	49083692	28533577	91097164	110277810	70084628	84175435	13642816	70531833	16866483	22709225	27239736	122450070	34095657	39105936	35897461	84187193	7892531.9	34548167	52648587	166808010	58729493	42147813	75054246	28425737	0	70886256	90310919	47945563	36422022	16319281	28222716	9696401.7
1281	211.0975765	12317251	12813559	20094925	8861602.5	10775402	6584350.7	0	5422002.2	9342094.7	6969147.9	15346769	12188898	9750645.8	11443752	18861688	9898918.2	9652717	13743662	11918611	10808503	11647187	35449430	9056829.2	12783134	0	9413578.3	17391621	11654845	0	11347907	14572449	15024949	7951002.4	0	13455301	9235517.9	12911570	8171669.4	21101013	12545569	18163697	11365040	0	0	5724537.8	7906577.2	0	5093136.2	9332666.3	0	11882013
1282	211.1088344	0	0	5465749.5	0	0	6288934.9	0	0	4842583	5318211.1	7938777.4	0	4185470	0	5361920.6	0	0	0	6218971.7	0	0	4904478.2	4071493.7	4836326.4	0	0	4525837.9	0	0	0	3648106	0	0	0	0	4201510	0	0	6873949.9	5726313.7	0	0	0	0	0	0	0	0	5852674	0	7734053.5
1283	211.1339516	11564383	8135698.9	9256553.4	5555134.2	10715396	6172153	0	3993869	7474857.3	0	5749068.9	6088059.8	0	19159235	11926805	0	10854535	5819720.7	9317679.7	0	7385964.4	12781040	4304312.9	3000953	0	6612197.6	21078306	15625689	15826191	9772001.3	7408318.6	10627282	0	0	0	6790680	8451309.8	0	11665905	10118462	25810959	4643691.9	0	0	6353940.4	0	0	6153899.7	7591891.1	25319714	8066105.3
1287	211.996715	0	6224572.8	0	0	8929154.4	7583669.9	0	0	0	0	0	10466545	3840408.2	5416274.8	8609122.4	0	4685688.1	8203738.6	6292592.8	0	6307157.3	4075614	8094328.9	5055684.5	0	4085885	14019059	8504443.7	0	9884981.4	7004562.7	0	4395577.3	0	0	0	7002895.7	0	6304535.9	6077961.7	6991844.4	9421803.9	0	0	0	0	0	7046983.3	6242318.2	0	10463601
1296	212.0022825	4164964600	5714296300	3868741000	2077344000	4467342500	4927599800	1328017300	317926370	1825458100	2620274200	1534775600	11712415000	2523480700	3292413500	3699200100	1543930400	3071363300	6376145400	4371860900	2729529400	1875003400	1621198600	7335788400	4469833400	686982470	2145930400	8154598900	1761233500	2028552100	3643558700	2647411600	1974458200	3427155000	1230749000	3684256600	936212570	4118630000	3442425200	3754908800	4565389100	6750554900	2149760900	876753600	2731521000	483960350	1399241600	6683708000	4744624200	4763894200	1781183400	5736978000
1307	212.0200782	15950091	18574544	5018136.1	6653873.9	7896596.1	7226055.5	0	0	11715520	0	15375922	8100226.9	0	5597412.9	8066678.3	0	4609865.4	0	6670980.4	16451102	4419654.4	0	0	3270486.8	0	4245711.5	8087431.1	5346062.5	0	18661450	24925607	17901626	0	0	23981925	0	8127650.4	8091474.3	22889387	9661981.5	7388664.5	6085502.5	0	0	7990317	23979952	0	0	3526655.1	0	27408517
1308	212.0208294	0	0	0	9608562.6	12206741	6119176.1	0	10807789	0	12760603	0	13694979	15496875	0	0	9504411.8	0	13072621	0	0	4735526.9	9756015.7	6795020.1	9903575.3	0	0	0	0	0	0	0	0	8926155.8	0	0	5784484.9	0	0	0	4282526.2	0	0	15309006	0	0	0	0	9238234.5	0	0	0
1309	212.02342	10275982	15556562	12553019	7554548.7	8967958.6	12671050	0	4503342.7	8699586.6	6997020.9	11915444	10578949	5390188.7	10494952	12956537	5501917.6	9670283.9	4744303.4	21410951	9530656.6	7754600.8	6601841.6	4485774.2	5047321.3	0	8886802.1	13191562	18452625	16204744	19797068	16869802	14285884	4674797.8	15794727	0	8385510.9	10635557	7215701	7841325.4	9952160.4	15092219	0	0	0	8512175.6	0	0	4321500.5	10678081	13409480	19484296
1310	212.0386526	43965210	0	4022855.6	0	0	0	0	0	0	0	14344001	0	0	0	0	0	0	7420923.4	5040339.8	45615149	0	0	0	4754789.1	19080810	3728990.2	6179863	0	14453461	0	0	0	0	0	38186870	0	3962929.2	0	0	0	3925896.5	8428301.4	0	39517204	0	11998782	0	45966441	0	17262291	0
1312	212.0564405	30123304	9392109.2	15706838	7900687.1	6134319.7	5817955	10073140	10747656	16402140	8014771.2	9897935.4	9181086.1	8974662.1	5600833.3	40306325	7807732.7	22486820	7342217.3	11660067	33579580	5556481.1	5764938	6647080.5	7200626.9	0	11986604	13590054	5907371.6	0	15963497	44899782	93726553	9118055.1	9406655.8	22913670	0	11744448	19881839	35557576	28596029	7208279.9	13622684	0	0	10497609	0	45049451	11782775	6416473.2	0	18085283
1314	212.0677225	0	0	0	0	0	0	0	0	0	0	0	0	0	3988970	0	0	0	0	0	0	0	3595346.5	0	0	0	0	3685584	0	0	5475762.6	0	4810690.5	0	0	0	0	4551240.7	0	0	0	0	0	0	0	4102161.6	0	0	0	0	0	4834220.3
1315	212.069043	9762865.8	0	0	3840089.2	15395257	4024684.6	4000893.8	4088146.1	5249637.6	0	4297145.7	5434727.5	0	4546219.1	5952992.1	0	3845805.8	0	13383853	0	6750730.3	4856467.4	0	0	0	4877494.2	7208368.9	9628597.7	0	6629875.7	4832721	9968355.7	4865328.8	0	12519441	6123593.3	9675721.6	6116472.5	7214802.3	7040839.2	13105827	4787749.7	0	0	4236306.7	0	0	4860032.7	0	0	11095725
